DEPMD__m,WOB_AVG__tf,DEPTVD__m,ROPA_AVG__m/h,TORQ_AVG__kLbf.ft,SURFRPM_AVG__rpm,MOTORRPM_AVG__rpm,BITRPM_AVG__rpm,SPP_AVG__Psi,CHKP_AVG__Psi,CEMENTP_AVG__Psi,SPM01_AVG__Stk/min,SPM02_AVG__Stk/min,SPM03_AVG__Stk/min,PITACTIVE_AVG__bbl,FLOWIN_AVG__gal/min,FLOWOUTP_AVG__%,DIN_AVG__ppg,TIN_AVG__C,DOUT_AVG__ppg,TOUT_AVG__C,HP__hp,DOC__in/rev,MSE__ksi,Comments__TOC/TOP,well,cluster
3590,1.11,3328.43,71.75,6.0,76,0,76.0,1446,0,0,84,87,0,218.565,734,27.75,11.69,44.781,11.7,53.2,86.82406702,0.619474375,12.91332778,TOP,,4
3591,1.11,3329.14,70.35,6.0,76,0,76.0,1443,0,0,84,87,0,218.513,732,27.12,11.69,44.79,11.7,53.2,86.82406702,0.60738707,13.169437,TOP,,4
3592,1.11,3329.86,72.12,6.0,76,0,76.0,1447,0,0,84,88,0,218.472,735,28.18,11.69,44.79,11.7,53.1,86.82406702,0.622668877,12.84730295,TOP,,4
3593,1.08,3330.55,72.19,6.0,76,0,76.0,1453,0,0,84,87,0,218.391,734,29.63,11.69,44.8,11.7,53.1,86.82406702,0.623273242,12.83370305,TOP,,4
3594,1.09,3331.29,82.5,6.0,76,0,76.0,1446,0,0,84,87,0,218.508,733,28.35,11.69,44.812,11.7,53,86.82406702,0.712287609,11.23560453,TOP,,4
3594,1.09,3332,68.45,6.0,76,0,76.0,1444,0,0,84,87,0,218.11,733,28.41,11.69,44.813,11.7,53.1,86.82406702,0.590982871,13.53298072,TOP,,4
3595,1.09,3332.7,64.04,6.0,76,0,76.0,1445,0,0,84,88,0,217.983,735,28.11,11.69,44.804,11.69,53.2,86.82406702,0.55290786,14.4619407,TOP,,4
3596,1.11,3333.46,80.91,6.0,76,0,76.0,1446,0,0,84,87,0,217.228,733,26.92,11.69,44.788,11.7,53.3,86.82406702,0.698559884,11.45634453,TOP,,4
3597,1.09,3334.12,63.18,6.0,76,0,76.0,1443,0,0,84,87,0,216.632,733,27.6,11.69,44.787,11.7,53.3,86.82406702,0.545482801,14.65820924,TOP,,4
3598,1.08,3334.89,82.22,6.0,76,0,76.0,1442,0,0,84,87,0,216.929,734,27.2,11.69,44.782,11.7,53.4,86.82406702,0.709870148,11.2733258,TOP,,4
3599,1.09,3335.55,70.14,6.0,76,0,76.0,1442,0,0,84,87,0,217.544,734,26.71,11.69,44.8,11.69,53.4,86.82406702,0.605573974,13.2079453,TOP,,4
3600,1.11,3336.29,67.77,6.0,76,0,76.0,1444,0,0,84,87,0,217.163,734,27.86,11.69,44.807,11.7,53.4,86.82406702,0.585111894,13.66912775,TOP,,4
3601,1.1,3337.21,70.46,6.0,76,0,76.0,1442,0,0,84,87,0,217.448,733,28.43,11.69,44.821,11.69,53.3,86.82406702,0.608336787,13.14855077,TOP,,4
3602,1.09,3338.08,77.99,6.0,76,0,76.0,1442,0,0,84,87,0,217.361,733,28.66,11.69,44.845,11.7,53.3,86.82406702,0.67334922,11.88284679,TOP,,4
3603,1.08,3338.95,69.02,6.0,76,0,76.0,1444,0,0,84,88,0,217.112,734,28.06,11.69,44.858,11.7,53.3,86.82406702,0.59590413,13.4211795,TOP,,4
3604,1.07,3339.87,72.13,6.0,76,0,76.0,1443,0,0,84,87,0,217.091,734,27.61,11.69,44.875,11.69,53.2,86.82406702,0.622755215,12.8439481,TOP,,4
3605,1.07,3340.69,71.59,6.0,76,0,76.0,1441,0,0,84,87,0,217.087,734,27.07,11.69,44.876,11.69,52.9,86.82406702,0.618092969,12.94051064,TOP,,4
3606,1.08,3341.55,73.16,6.0,75,0,76.0,1440,0,0,84,88,0,217.165,735,28.69,11.69,44.86,11.7,53.2,86.82406702,0.631648018,12.66411151,TOP,,4
3607,1.07,3342.43,62.08,6.0,76,0,76.0,1442,0,0,83,86,0,216.923,724,28.81,11.69,44.849,11.7,53.4,86.82406702,0.535985633,14.91638642,TOP,,4
3608,1.08,3343.34,73.03,6.0,76,0,76.0,1447,0,0,84,87,0,217.07,728,26.12,11.69,44.846,11.69,53.4,86.82406702,0.630525625,12.68657885,TOP,,4
3609,1.08,3344.18,78.63,6.0,76,0,76.0,1448,0,0,84,88,0,217.094,734,28.26,11.7,44.859,11.7,53.5,86.82406702,0.678874845,11.78608315,TOP,,4
3610,1.08,3345.04,89.78,6.0,76,0,76.0,1450,0,0,84,87,0,217.15,734,28.09,11.7,44.878,11.7,53.5,86.82406702,0.775141594,10.32763773,TOP,,4
3611,1.07,3345.91,73.62,6.0,76,0,76.0,1444,0,0,84,87,0,216.652,733,27.34,11.7,44.878,11.7,53.5,86.82406702,0.635619561,12.58485389,TOP,,4
3612,1.08,3346.78,76.76,6.0,76,0,76.0,1441,0,0,84,88,0,216.941,735,27.58,11.7,44.89,11.69,53.5,86.82406702,0.662729659,12.07217241,TOP,,4
3613,1.06,3347.67,83.25,6.0,76,0,76.0,1441,0,0,84,87,0,217.132,734,27.32,11.7,44.894,11.69,53.5,86.82406702,0.718762951,11.13358586,TOP,,4
3614,1.08,3348.55,72.83,6.0,76,0,76.0,1441,0,0,84,87,0,216.954,733,27.05,11.69,44.903,11.7,53.6,86.82406702,0.628798867,12.72130059,TOP,,4
3615,1.1,3349.39,72.74,6.0,76,0,76.0,1443,0,0,84,87,0,216.97,735,27.93,11.69,44.908,11.69,53.7,86.82406702,0.628021826,12.73777757,TOP,,4
3616,1.08,3350.27,71.65,6.0,76,0,76.0,1440,0,0,84,88,0,216.811,735,27.82,11.7,44.921,11.69,53.8,86.82406702,0.618610996,12.93010454,TOP,,4
3617,1.08,3351.14,70.34,6.0,76,0,76.0,1440,0,0,84,87,0,216.935,733,27.64,11.69,44.935,11.69,53.8,86.82406702,0.607300732,13.17011818,TOP,,4
3618,1.07,3352.03,75.26,6.0,76,0,76.0,1441,0,0,84,87,0,216.831,734,28.79,11.69,44.934,11.69,53.8,86.82406702,0.649778975,12.31153666,TOP,,4
3619,1.08,3352.9,74.37,6.0,76,0,76.0,1441,0,0,84,87,0,216.691,733,27.86,11.7,44.917,11.69,53.8,86.82406702,0.642094903,12.45876039,TOP,,4
3620,1.08,3353.75,77.95,7.0,76,0,76.0,1440,0,0,84,88,0,216.359,735,28.54,11.68,44.903,11.69,53.8,101.2947449,0.673003868,13.86283959,TOP,,4
3621,1.07,3354.62,70.06,6.0,76,0,76.0,1441,0,0,84,87,0,216.764,734,28.52,11.7,44.89,11.69,53.8,86.82406702,0.604883271,13.22218812,TOP,,4
3622,1.06,3355.5,80.93,6.0,76,0,76.0,1440,0,0,84,87,0,216.337,733,27.27,11.7,44.903,11.69,53.8,86.82406702,0.69873256,11.45154945,TOP,,4
3623,1.11,3356.37,70.69,6.0,76,0,76.0,1440,0,0,84,87,0,216.7,734,28.04,11.69,44.933,11.69,53.8,86.82406702,0.610322558,13.10630639,TOP,,4
3624,1.1,3357.27,81.83,6.0,76,0,76.0,1440,0,0,84,87,0,216.673,734,28.11,11.69,44.968,11.69,53.8,86.82406702,0.70650297,11.32764084,TOP,,4
3625,1.1,3358.11,74.78,6.0,76,0,76.0,1440,0,0,84,87,0,216.796,733,26.66,11.7,44.974,11.69,53.8,86.82406702,0.645634756,12.39147589,TOP,,4
3626,1.08,3358.98,65.82,6.0,76,0,76.0,1440,0,0,84,88,0,216.475,734,27.95,11.69,44.981,11.69,53.8,86.82406702,0.568276005,14.07160916,TOP,,4
3627,1.08,3359.88,69.07,6.0,76,0,76.0,1441,0,0,84,87,0,216.474,734,27.96,11.69,44.977,11.69,53.8,86.82406702,0.59633582,13.41149474,TOP,,4
3628,1.06,3360.74,66.8,6.0,76,0,76.0,1441,0,0,84,87,0,216.437,734,27.25,11.69,44.95,11.69,53.8,86.82406702,0.576737118,13.86500525,TOP,,4
3629,1.06,3361.61,71.82,6.0,76,0,76.0,1441,0,0,84,87,0,216.654,734,27.39,11.69,44.952,11.69,53.8,86.82406702,0.62007874,12.89880968,TOP,,4
3630,1.06,3362.46,69.61,6.0,75,0,76.0,1441,0,0,84,87,0,216.287,733,27.52,11.69,44.956,11.69,53.8,86.82406702,0.600998066,13.30699598,TOP,,4
3631,1.04,3363.35,72.31,6.0,76,0,76.0,1441,0,0,84,87,0,216.469,734,28.71,11.68,44.863,11.69,53.8,86.82406702,0.624309297,12.81089624,TOP,,4
3632,1.02,3364.21,66.51,6.0,76,0,76.0,1440,0,0,84,88,0,216.539,734,27.77,11.69,44.887,11.69,53.8,86.82406702,0.57423332,13.92369776,TOP,,4
3633,1.05,3365.07,70.18,6.0,76,0,76.0,1441,0,0,84,87,0,216.093,733,28.59,11.7,44.963,11.69,53.8,86.82406702,0.605919326,13.19886201,TOP,,4
3634,1.05,3365.94,69.08,6.0,76,0,76.0,1441,0,0,84,87,0,216.204,733,27.46,11.7,44.981,11.69,53.8,86.82406702,0.596422158,13.40837462,TOP,,4
3635,1.02,3366.84,73.4,6.0,76,0,76.0,1441,0,0,84,87,0,216.123,734,27.77,11.7,44.99,11.69,53.8,86.82406702,0.633720127,12.62047275,TOP,,4
3636,1.02,3367.69,67.39,6.0,76,0,76.0,1440,0,0,84,87,0,216.286,735,27.01,11.7,45.005,11.69,53.8,86.82406702,0.581831054,13.74240375,TOP,,4
3637,1.01,3368.56,70.96,6.0,76,0,76.0,1442,0,0,84,88,0,215.842,734,28.68,11.7,45.012,11.69,53.8,86.82406702,0.612653681,13.05265473,TOP,,4
3638,1.02,3369.45,72.7,6.0,76,0,76.0,1445,0,0,84,87,0,215.968,733,27.48,11.7,45.006,11.69,53.8,86.82406702,0.627676475,12.74160249,TOP,,4
3639,1.01,3370.33,75.31,6.0,76,0,76.0,1444,0,0,84,88,0,215.742,735,26.83,11.7,45.004,11.69,53.8,86.82406702,0.650210664,12.30102112,TOP,,4
3640,1.03,3371.21,65.77,6.0,76,0,75.7,1443,0,0,84,87,0,216.068,733,27.82,11.7,45.016,11.69,54.2,86.48134044,0.570094689,14.02488002,TOP,,4
3641,1.01,3372.05,57.07,6.0,76,0,75.6,1441,0,0,84,87,0,215.912,734,27.61,11.69,45.062,11.69,54.3,86.36709825,0.495337388,16.13461337,TOP,,4
3642,1.0,3372.95,58.81,6.0,76,0,75.6,1441,0,0,84,87,0,215.939,733,27.47,11.68,45.089,11.69,54.3,86.36709825,0.510439667,15.65802697,TOP,,4
3643,1.0,3373.81,60.71,6.0,76,0,75.6,1441,0,0,84,87,0,216.048,733,27.7,11.69,45.087,11.69,54.3,86.36709825,0.526930661,15.16922429,TOP,,4
3644,1.01,3374.69,56.98,6.0,76,0,75.6,1442,0,0,84,88,0,216.031,735,28.66,11.69,45.101,11.69,54.3,86.36709825,0.494556236,16.16003501,TOP,,4
3645,1.0,3375.6,68.33,6.0,76,0,75.7,1441,0,0,84,87,0,215.718,734,27.86,11.69,45.104,11.69,54.3,86.48134044,0.592284782,13.49977373,TOP,,4
3646,1.03,3376.43,62.39,6.0,76,0,75.6,1442,0,0,84,87,0,215.968,733,28.94,11.68,45.099,11.69,54.3,86.36709825,0.541512172,14.76300498,TOP,,4
3647,1.05,3377.31,66.36,6.0,76,0,75.6,1442,0,0,84,87,0,215.847,733,28.63,11.7,45.091,11.69,54.3,86.36709825,0.57596967,13.88302888,TOP,,4
3648,1.06,3378.18,65.03,6.0,76,0,75.6,1442,0,0,84,88,0,215.579,735,27.52,11.68,45.111,11.69,54.3,86.36709825,0.564425975,14.16651277,TOP,,4
3649,1.07,3379.04,67.53,6.0,76,0,75.6,1441,0,0,84,87,0,215.558,733,27.73,11.69,45.132,11.69,54.3,86.36709825,0.586124651,13.644005,TOP,,4
3650,1.09,3379.92,65.96,6.0,76,0,75.6,1444,0,0,83,86,0,215.304,726,27.66,11.69,45.147,11.69,54.3,86.36709825,0.572497882,13.96854778,TOP,,4
3651,1.1,3380.81,66.46,6.0,76,0,75.7,1445,0,0,84,87,0,214.822,734,28.62,11.69,45.159,11.69,54.3,86.48134044,0.576075613,13.88245811,TOP,,4
3652,1.12,3381.68,62.16,6.0,76,0,75.7,1446,0,0,84,87,0,215.385,733,27.57,11.69,45.16,11.7,53.6,86.48134044,0.538803191,14.84058004,TOP,,4
3653,1.09,3382.55,78.06,6.0,76,0,75.7,1446,0,0,84,87,0,215.557,734,28.11,11.69,45.133,11.7,53.6,86.48134044,0.676624471,11.82553537,TOP,,4
3654,0.98,3383.4,76.92,6.0,76,0,75.5,1445,0,0,84,88,0,214.862,735,27.91,11.69,45.079,11.7,53.6,86.25285605,0.668509152,11.96422358,TOP,,4
3655,1.1,3384.29,59.03,6.0,75,0,74.7,1460,0,0,85,88,0,212.299,738,28.32,11.69,45.012,11.7,53.6,85.33891851,0.518522032,15.41852552,TOP,,4
3656,1.23,3385.18,70.36,6.0,75,0,74.7,1460,0,0,85,88,0,212.822,737,29.38,11.69,45.053,11.7,53.6,85.33891851,0.618045234,12.947826,TOP,,4
3657,1.25,3386.03,74.81,6.0,75,0,74.7,1460,0,0,85,88,0,212.681,737,28.14,11.69,45.054,11.7,53.6,85.33891851,0.657134224,12.18131673,TOP,,1
3658,1.28,3386.92,85.57,6.0,75,0,74.7,1460,0,0,85,88,0,213.074,737,28.87,11.69,45.014,11.7,53.6,85.33891851,0.751650522,10.65696971,TOP,,1
3659,1.3,3387.81,73.4,6.0,75,0,74.7,1462,0,0,85,88,0,213.691,737,27.36,11.69,45.058,11.7,53.6,85.33891851,0.644748724,12.41634389,TOP,,1
3660,1.31,3388.67,72.73,6.0,75,0,74.6,1466,0,0,85,88,0,213.663,737,28.58,11.69,45.084,11.7,53.6,85.22467631,0.6397198,12.51394176,TOP,,1
3661,1.34,3389.54,73.4,6.0,75,0,74.7,1464,0,0,85,88,0,214.663,737,26.73,11.69,45.086,11.7,53.6,85.33891851,0.644748724,12.41792368,TOP,,1
3662,1.35,3390.44,79.61,6.0,75,0,74.7,1463,0,0,85,88,0,214.428,738,26.93,11.69,45.066,11.7,53.6,85.33891851,0.699297628,11.45378335,TOP,,1
3663,1.32,3391.35,74.11,6.0,75,0,74.6,1460,0,0,85,88,0,214.656,738,27.8,11.69,45.062,11.7,53.6,85.22467631,0.651858028,12.28227841,TOP,,1
3664,1.3,3392.19,67.9,6.0,75,0,74.7,1457,0,0,85,88,0,214.413,738,26.95,11.69,45.089,11.7,53.6,85.33891851,0.59643649,13.41792714,TOP,,1
3665,1.01,3393.06,77.43,6.0,75,0,74.7,1456,0,0,85,88,0,214.269,737,28.12,11.69,45.121,11.7,53.6,85.33891851,0.680148415,11.76132907,TOP,,4
3666,1.08,3393.95,82.52,6.0,75,0,74.7,1455,0,0,85,88,0,214.113,738,27.05,11.69,45.126,11.7,53.6,85.33891851,0.724859192,11.0410917,TOP,,4
3667,1.08,3394.84,67.75,6.0,75,0,74.6,1457,0,0,85,88,0,214.308,738,27.61,11.69,45.13,11.7,53.6,85.22467631,0.59591663,13.42089888,TOP,,4
3668,1.08,3395.65,64.46,6.0,75,0,74.7,1460,0,0,85,88,0,214.287,739,27.45,11.69,45.147,11.7,53.6,85.33891851,0.566219383,14.12256512,TOP,,4
3669,1.08,3396.52,60.13,6.0,75,0,74.6,1459,0,0,84,88,0,213.775,738,27.35,11.69,45.193,11.7,53.6,85.22467631,0.528892501,15.11626264,TOP,,4
3670,1.08,3397.39,60.11,6.0,75,0,74.6,1459,0,0,84,88,0,213.552,738,27.24,11.69,45.211,11.7,53.6,85.22467631,0.528716585,15.12127798,TOP,,4
