     Depth,      ROP5,      STOR,      SWOB,       RPM,      CRPM,     STICK,      SPPA,      TFLO,      DHAP,     VIB_X,   VIB_LAT,    SHKRSK,      SHKL,    P40H#1,      GR#1,       MSE,       DOC
         m,       m/h,      kN.m,      1000,     c/min,     c/min,     c/min,       psi,   gal/min,       psi,        gn,        gn,          ,          ,     ohm.m,      gAPI,       ksi,    in/rev
    1779.7,    34.458,    7.7824,   7.78767,        29,   -999.25,   -999.25,    2274.7,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43814,   51.1494,   9.26648,  0.779663
    1779.9,   34.0075,   3.51499,   7.16178,        29,   -999.25,   -999.25,   2260.91,   1004.58,      2741,   -999.25,   -999.25,   -999.25,   -999.25,   0.43815,   52.5972,   4.25569,  0.769471
    1780.0,   34.7878,   12.2159,   7.23186,        29,   -999.25,   -999.25,   2264.69,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43816,   54.0462,   14.3873,  0.787126
    1780.2,   47.8501,   5.34742,   5.58744,        29,   -999.25,   -999.25,   2277.45,   1004.57,      2741,   -999.25,   -999.25,   -999.25,   -999.25,   0.43817,    55.494,   4.59236,   1.08268
    1780.3,   74.0256,   7.72625,   8.17228,        29,   -999.25,   -999.25,   2275.03,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43818,   53.2994,   4.30133,   1.67494
    1780.5,   76.1445,   7.45722,   6.80403,        29,        30,   -999.25,   2259.78,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43819,   51.1031,   4.03243,   1.72288
    1780.6,   81.7849,   7.05025,   9.12223,        29,   -999.25,        72,   2270.01,   1004.57,      2742,   -999.25,   -999.25,         0,   -999.25,    0.4382,   48.9068,   3.56248,    1.8505
    1780.8,   82.1605,    5.8029,   6.88252,        29,   -999.25,   -999.25,   2273.61,   1004.57,      2744,   -999.25,   -999.25,   -999.25,         0,   0.46961,   54.1582,   2.91633,     1.859
    1780.9,   90.8492,   4.96296,   5.49869,        29,   -999.25,   -999.25,   2254.77,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.50102,   59.4095,    2.2564,    2.0556
    1781.1,   91.7506,   5.51818,   6.19062,        29,   -999.25,   -999.25,   2250.18,   1010.45,      2745,   -999.25,   -999.25,   -999.25,   -999.25,  0.496641,   64.6651,   2.48474,   2.07599
    1781.3,   89.8934,   5.74849,   5.23383,        29,   -999.25,   -999.25,   2246.46,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.492265,   69.9164,   2.63631,   2.03397
    1781.4,     88.09,   10.2364,    7.4384,        29,   -999.25,   -999.25,   2265.09,   1004.57,      2745,   0.12492,   0.49966,   -999.25,   -999.25,  0.487885,   68.2825,   4.78202,   1.99317
    1781.6,   89.9717,   6.65994,   6.35776,        29,   -999.25,   -999.25,   2261.84,   1004.57,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.483509,   66.6498,    3.0529,   2.03574
    1781.7,   89.5061,   9.45005,   6.16554,        29,   -999.25,   -999.25,   2254.76,     998.7,      2747,   -999.25,   -999.25,   -999.25,   -999.25,   0.47913,   65.0159,   4.34234,   2.02521
    1781.9,   91.2078,   5.04717,   7.45728,        29,   -999.25,   -999.25,   2259.68,   1010.44,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.486622,   63.3832,    2.2935,   2.06371
    1782.0,   88.2061,   7.40277,   6.36501,        29,   -999.25,   -999.25,   2265.16,   1004.57,      2747,   -999.25,   -999.25,   -999.25,   -999.25,   0.49412,   61.7492,   3.45783,   1.99579
    1782.2,   60.4089,   5.30293,   7.31605,        29,        28,        30,   2232.22,   1004.57,   -999.25,   0.12492,   0.49966,         0,   -999.25,  0.501612,   60.1166,   3.61953,   1.36684
    1782.3,   20.1828,   5.47736,   9.89256,        29,   28.9992,   12.0144,   2230.42,   1004.57,   -999.25,   -999.25,   -999.25,         0,   -999.25,  0.509104,   60.9097,    11.137,  0.456665
    1782.5,   18.8208,   5.78909,   9.09588,        29,   -999.25,   -999.25,    2227.1,   1004.57,      2748,   0.12492,   0.49966,   -999.25,   -999.25,  0.516602,   61.7034,   12.6138,  0.425848
    1782.6,   16.1154,   5.46395,   8.38018,        29,        29,      34.5,   2222.04,   1004.57,   -999.25,         0,   0.24983,         0,   -999.25,    0.5241,   62.4972,   13.8971,  0.364636
    1782.8,     10.88,   8.37896,   6.72827,        29,   -999.25,   -999.25,   2312.26,    1022.2,      2748,   -999.25,   -999.25,   -999.25,   -999.25,    0.5241,   63.4769,   31.5149,  0.246177
    1782.9,   10.8934,   9.01568,   5.81164,        29,   -999.25,   -999.25,   2302.12,    1022.2,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    0.5241,   64.4565,   33.8623,  0.246479
    1783.1,    10.899,   5.30125,   8.22169,        29,   -999.25,   -999.25,   2310.72,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,         0,    0.5241,    65.437,   19.9209,  0.246606
    1783.2,   10.9337,   5.97862,   5.43886,        29,   -999.25,   -999.25,   2302.44,   1016.32,      2749,   -999.25,   -999.25,   -999.25,   -999.25,  0.495183,   66.4167,    22.379,  0.247392
    1783.4,   10.9078,   7.26718,   7.24445,        29,   -999.25,   -999.25,   2315.19,    1022.2,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.466243,   67.3971,   27.2696,  0.246805
    1783.5,   10.9632,    8.9606,   6.46895,        29,   -999.25,   -999.25,   2312.89,   1016.33,      2751,   -999.25,   -999.25,   -999.25,   -999.25,  0.437327,   -999.25,   33.4442,  0.248058
    1783.7,   11.6813,   4.59622,   7.04537,        29,   -999.25,   -999.25,   2313.91,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.408387,   -999.25,   16.1164,  0.264308
    1783.8,   19.1114,   8.13208,   6.66043,        29,        29,   -999.25,   2316.67,   1016.32,      2752,   -999.25,   -999.25,   -999.25,   -999.25,   0.37947,   -999.25,   17.4249,  0.432424
    1784.0,   20.6547,   10.7516,   5.72893,        29,   -999.25,        63,   2319.71,   1016.32,   -999.25,   -999.25,   -999.25,         0,   -999.25,   0.35053,   -999.25,   21.3065,  0.467343
    1784.1,   25.3303,   4.57406,   6.28444,        29,   -999.25,   -999.25,   2308.42,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   7.40911,  0.573136
    1784.3,   104.993,   11.7763,   5.43375,        29,   -999.25,   -999.25,   2311.61,   1022.19,      2753,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   4.60842,   2.37563
    1784.5,   106.011,   9.35708,   6.26873,        29,   -999.25,   -999.25,   2311.66,   1016.33,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    55.494,   3.63485,   2.39866
    1784.6,   103.747,   4.35218,   4.72299,        29,   -999.25,   -999.25,   2292.85,    1022.2,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   52.3031,   1.73479,   2.34744
    1784.8,   98.7036,   9.92459,   7.00193,        29,   -999.25,   -999.25,   2307.02,    1022.2,      2756,   0.12492,   0.74949,   -999.25,   -999.25,   -999.25,   49.1148,   4.14015,   2.23331
    1784.9,   97.6331,   3.53025,   5.44397,        29,   -999.25,   -999.25,   2302.29,    1022.2,   -999.25,   -999.25,   -999.25,   -999.25,         0,   -999.25,   45.9266,     1.501,   2.20909
    1785.1,   91.7403,   10.1415,    5.1132,        29,   -999.25,   -999.25,   2293.49,   1016.32,      2755,   -999.25,   -999.25,   -999.25,   -999.25,   0.40077,   42.7357,     4.541,   2.07576
    1785.2,   87.8921,   5.71154,   7.13808,        29,   -999.25,   -999.25,   2295.54,   1022.19,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.40077,   44.7922,   2.68658,   1.98869
    1785.4,   86.3183,   9.72122,   4.77743,        29,   -999.25,   -999.25,   2283.42,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.40077,   46.8503,   4.62443,   1.95308
    1785.5,   81.1485,   6.40212,   5.28458,        29,   -999.25,   -999.25,   2285.53,   1022.19,      2759,   -999.25,   -999.25,   -999.25,   -999.25,   0.40077,   48.9068,    3.2476,    1.8361
    1785.7,   79.9193,   7.55191,   4.41314,        29,   -999.25,   -999.25,   2281.31,    1022.2,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.409919,   49.9936,   3.88181,   1.80829
    1785.8,    76.983,    7.0642,   4.65049,        29,   -999.25,   -999.25,   2276.23,    1022.2,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.41906,   51.0794,   3.77113,   1.74185
    1786.0,   75.2194,   4.74536,   4.03212,        29,        35,   -999.25,   2278.32,   1016.32,      2758,   -999.25,   -999.25,         0,   -999.25,  0.423847,   52.1662,   2.59612,   1.70195
    1786.1,    73.882,   5.88334,    6.0753,        29,   -999.25,        72,   2286.94,   1022.19,   -999.25,   -999.25,   -999.25,   -999.25,         0,   0.42863,    53.252,   3.28106,   1.67169
    1786.3,   73.7274,   6.42615,   6.68279,        29,   -999.25,   -999.25,   2309.64,    1022.2,      2758,   -999.25,   -999.25,   -999.25,   -999.25,  0.433413,   44.7533,   3.59142,   1.66819
    1786.4,   72.5703,   7.51123,   5.51039,        29,   -999.25,   -999.25,    2297.1,    1022.2,      2762,   -999.25,   -999.25,   -999.25,   -999.25,    0.4382,   40.7711,    4.2547,   1.64201
    1786.6,   71.7657,   5.70799,   4.43798,        29,   -999.25,   -999.25,   2276.46,   1010.45,      2760,   0.12492,   0.49966,   -999.25,   -999.25,    0.4382,   40.7711,   3.27035,   1.62381
    1786.7,   70.9638,   9.17889,   5.49539,        29,   -999.25,   -999.25,   2284.68,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    0.4382,   40.7711,   5.31125,   1.60566
    1786.9,   69.8925,   4.69472,    5.8245,        29,   -999.25,   -999.25,   2284.07,   1016.32,      2760,   -999.25,   -999.25,   -999.25,   -999.25,  0.428634,   42.8042,   2.77054,   1.58142
    1787.0,   69.6275,   7.67393,   4.69407,        29,   -999.25,   -999.25,   2280.42,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.41906,    44.839,   4.52569,   1.57543
    1787.2,   69.3625,   5.88568,   6.53555,        29,   -999.25,   -999.25,   2287.39,   1016.32,      2759,   -999.25,   -999.25,   -999.25,   -999.25,  0.414489,   46.8721,   3.49649,   1.56943
    1787.3,   69.1552,   5.73511,   5.97322,        29,   -999.25,   -999.25,   2277.34,   1016.32,      2759,   -999.25,   -999.25,   -999.25,         0,  0.409915,   48.9068,   3.41553,   1.56474
    1787.5,   69.0917,    9.3116,   5.71683,        29,   -999.25,   -999.25,    2278.1,   1010.45,      2761,   -999.25,   -999.25,   -999.25,   -999.25,  0.405344,   49.9812,     5.534,    1.5633
    1787.7,   69.9807,   3.36243,   4.99374,        29,   -999.25,   -999.25,    2273.7,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.40077,   51.0563,   1.98524,   1.58342
    1787.8,   70.5824,   8.22592,   4.70139,        29,        26,   -999.25,    2271.6,   1016.32,      2762,   -999.25,   -999.25,   -999.25,   -999.25,  0.394938,   47.9027,   4.78451,   1.59703
    1788.0,    73.152,   4.27083,   4.94343,        29,   -999.25,        39,   2266.99,   1016.32,      2761,   -999.25,   -999.25,         0,   -999.25,  0.389102,   44.7465,   2.40758,   1.65517
    1788.1,   75.6308,   8.51114,   4.44067,        29,   -999.25,   -999.25,   2274.44,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.38327,   43.2737,   4.61954,   1.71126
    1788.3,   77.1453,   4.49099,   6.12005,        29,   -999.25,   -999.25,    2274.4,   1022.19,      2761,   -999.25,   -999.25,   -999.25,   -999.25,  0.366907,   41.8008,    2.4056,   1.74553
    1788.4,   78.6057,   10.7652,   3.49759,        29,   -999.25,   -999.25,   2254.72,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.35053,   40.3268,    5.6139,   1.77857
    1788.6,   77.2973,   5.87069,   5.07673,        29,   -999.25,   -999.25,   2280.29,   1016.32,      2763,   0.12492,   0.49966,   -999.25,   -999.25,  0.367669,   38.8527,   3.12636,   1.74897
    1788.7,   77.1657,   4.04034,    4.2225,        29,   -999.25,   -999.25,   2261.52,   1010.45,      2762,   -999.25,   -999.25,   -999.25,         0,  0.384795,   37.0273,    2.1583,   1.74599
    1788.9,   77.8168,   3.62037,   4.50633,        29,   -999.25,   -999.25,   2266.59,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.401921,   35.2019,   1.92091,   1.76072
    1789.0,   78.3804,   6.50793,   4.70932,        29,   -999.25,   -999.25,   2260.62,   1016.32,      2764,   -999.25,   -999.25,   -999.25,   -999.25,   0.41906,    33.375,   3.41432,   1.77347
    1789.2,   77.6728,   9.58317,   4.33656,        29,   -999.25,   -999.25,   2275.58,   1016.32,      2763,   -999.25,   -999.25,   -999.25,         0,  0.509459,   35.1771,   5.06244,   1.75746
    1789.3,   77.1968,   6.53504,   6.30045,        29,   -999.25,   -999.25,   2287.07,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.59993,   36.9806,   3.48735,   1.74669
    1789.5,   75.0667,   8.85163,   4.19864,        29,   -999.25,   -999.25,   2286.58,   1016.32,      2765,   -999.25,   -999.25,   -999.25,   -999.25,  0.550495,   37.9278,   4.83857,   1.69849
    1789.6,   74.7547,   4.69113,   4.58791,        29,   -999.25,   -999.25,   2270.24,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.50102,   38.8758,    2.5848,   1.69144
    1789.8,   72.9851,   6.04586,   4.66361,        29,        24,        90,   2282.48,   1016.32,      2767,   -999.25,   -999.25,         0,   -999.25,  0.475963,   39.8231,   3.40623,    1.6514
    1789.9,   71.3246,   7.41632,   6.33886,        29,   -999.25,   -999.25,   2283.07,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.450885,   40.7711,   4.27764,   1.61382
    1790.1,   72.5657,   3.70435,   4.53704,        29,   -999.25,   -999.25,   2277.98,   1010.45,      2765,   -999.25,   -999.25,   -999.25,   -999.25,  0.425828,   40.4345,   2.10601,   1.64191
    1790.2,   71.7041,   7.64365,   4.86994,        29,   -999.25,   -999.25,   2289.94,   1016.32,      2767,   -999.25,   -999.25,   -999.25,   -999.25,   0.40077,   40.0979,   4.37865,   1.62241
    1790.4,   72.1232,   3.34887,   5.18976,        29,   -999.25,   -999.25,      2281,   1016.32,   -999.25,   0.12492,   0.49966,   -999.25,   -999.25,   0.40338,   39.4753,   1.92001,   1.63189
    1790.5,   71.5245,   4.96229,   4.46284,        29,   -999.25,   -999.25,   2272.96,   1010.45,      2767,   -999.25,   -999.25,   -999.25,   -999.25,   0.39835,   38.8527,   2.85516,   1.61835
    1790.7,   72.8928,   4.62334,   5.97986,        29,   -999.25,   -999.25,   2277.46,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,         0,  0.393325,   40.1467,   2.61811,   1.64931
    1790.9,   71.7051,   7.57665,   4.58708,        29,   -999.25,   -999.25,   2272.76,   1010.45,      2769,   -999.25,   -999.25,   -999.25,   -999.25,    0.3883,   41.4407,   4.33922,   1.62243
    1791.0,   71.7568,   7.18584,   6.41746,        29,   -999.25,   -999.25,   2277.33,   1016.32,   2766.57,   -999.25,   -999.25,   -999.25,   -999.25,   0.38327,   42.7357,   4.12104,    1.6236
    1791.2,   71.5133,   5.54661,   4.94899,        29,   -999.25,   -999.25,   2274.02,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.38327,     45.82,    3.1917,   1.61809
    1791.3,   72.7137,   8.24337,   6.20258,        29,   -999.25,   -999.25,   2294.71,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.38327,   48.9068,    4.6609,   1.64525
    1791.5,   74.0724,   4.12499,   4.09934,        29,   -999.25,   -999.25,   2275.47,   1016.32,      2756,   -999.25,   -999.25,   -999.25,   -999.25,  0.389102,   48.9068,   2.29391,     1.676
    1791.6,   75.2481,   8.88061,   6.63948,        29,        27,   -999.25,   2274.59,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.394938,   48.9068,   4.85284,    1.7026
    1791.8,    75.132,   7.89165,   4.92582,        29,   -999.25,        42,   2291.75,   1010.45,      2757,   -999.25,   -999.25,         0,   -999.25,   0.40077,   48.9068,     4.315,   1.69997
    1791.9,   75.3945,   4.39285,   4.59928,        29,   -999.25,   -999.25,   2278.68,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,         0,  0.389351,   48.9068,   2.40132,   1.70591
    1792.1,   76.8215,   4.35221,   5.60814,        29,   -999.25,   -999.25,    2288.4,   1016.32,      2758,   -999.25,   -999.25,   -999.25,   -999.25,   0.37794,   46.8267,   2.33964,    1.7382
    1792.2,   76.8219,   5.85592,   4.59807,        29,   -999.25,   -999.25,    2283.5,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.36653,   44.7465,   3.13572,   1.73821
    1792.4,   78.9886,   4.52843,   4.96691,        29,   -999.25,   -999.25,   2279.38,   1016.32,      2759,   0.12492,   0.49966,   -999.25,   -999.25,   0.35853,   44.7465,   2.36464,   1.78723
    1792.5,   80.1628,   4.41997,   5.33127,        29,   -999.25,   -999.25,   2271.36,   1016.32,      2759,   -999.25,   -999.25,   -999.25,   -999.25,   0.35053,   44.7465,    2.2765,    1.8138
    1792.7,   81.5966,   4.43353,   4.26313,        29,   -999.25,   -999.25,   2267.77,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.355862,    45.432,   2.23924,   1.84624
    1792.8,   81.8436,   4.88058,   5.05179,        29,   -999.25,   -999.25,   2268.36,   1016.32,      2759,   -999.25,   -999.25,   -999.25,   -999.25,  0.361194,   46.1175,   2.45915,   1.85183
    1793.0,    81.823,   3.19973,   4.44456,        29,   -999.25,   -999.25,   2260.14,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,         0,   0.36653,   46.8036,   1.61734,   1.85137
    1793.1,   81.6449,   4.83896,   5.16252,        29,   -999.25,   -999.25,   2267.76,   1016.32,      2760,   -999.25,   -999.25,   -999.25,   -999.25,  0.350881,   40.9814,    2.4447,   1.84734
    1793.3,   83.7873,   4.41997,   5.33106,        29,   -999.25,   -999.25,   2271.65,   1016.32,      2759,   -999.25,   -999.25,   -999.25,   -999.25,   0.33522,   35.1547,   2.17898,   1.89581
    1793.4,   82.1582,   5.85598,   3.88893,        29,   -999.25,   -999.25,   2260.89,   1010.45,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.367995,   34.2648,   2.93037,   1.85895
    1793.6,   83.7036,   7.45572,    5.0479,        29,   -999.25,   -999.25,    2273.5,   1016.32,      2761,   -999.25,   -999.25,   -999.25,   -999.25,   0.40077,    33.375,   3.66279,   1.89392
    1793.7,   85.8765,   5.72294,   4.94324,        29,   -999.25,   -999.25,   2266.46,   1016.32,      2761,   -999.25,   -999.25,   -999.25,   -999.25,  0.406868,   39.4792,   2.74524,   1.94308
    1793.9,   89.2915,   5.40971,   4.32861,        29,        30,        48,   2278.24,   1016.32,      2762,   -999.25,   -999.25,         0,   -999.25,  0.412967,   45.5835,   2.49505,   2.02035
    1794.1,   89.5216,   9.43327,   6.12185,        29,   -999.25,   -999.25,   2285.91,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.41906,   51.6828,   4.33375,   2.02556
    1794.2,   90.1217,   6.57801,   5.93217,        29,   -999.25,   -999.25,   2299.67,   1010.45,      2762,   -999.25,   -999.25,   -999.25,   -999.25,  0.428841,   57.7822,   3.00893,   2.03914
    1794.4,   92.7353,   6.22321,   5.53878,        29,   -999.25,   -999.25,    2286.8,   1016.32,      2762,   -999.25,   -999.25,   -999.25,         0,   0.43863,   54.4193,   2.76676,   2.09827
    1794.5,   91.7102,   9.32803,   5.45564,        29,   -999.25,   -999.25,   2301.52,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.448419,   51.0563,   4.18125,   2.07508
    1794.7,   91.8864,   7.25363,   5.48944,        29,   -999.25,   -999.25,   2289.89,   1016.32,      2762,   0.12492,   0.49966,   -999.25,   -999.25,    0.4582,   53.2752,   3.25039,   2.07907
    1794.8,   88.8401,   14.5421,    4.3917,        29,   -999.25,   -999.25,   2298.27,   1010.45,      2762,   -999.25,   -999.25,   -999.25,   -999.25,  0.468656,    55.494,   6.71076,   2.01014
    1795.0,   89.8098,   7.11804,   4.86667,        29,   -999.25,   -999.25,      2298,   1016.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.47912,   57.8987,    3.2607,   2.03208
    1795.1,   84.9551,   4.74726,   5.83176,        29,   -999.25,   -999.25,    2311.3,   1010.45,      2762,   -999.25,   -999.25,         0,   -999.25,  0.526291,   60.3015,   2.30893,   1.92223
    1795.3,   81.6403,   8.18914,   5.05124,        29,   -999.25,   -999.25,    2294.3,   1016.32,   -999.25,   -999.25,   -999.25,         0,   -999.25,    0.5735,   62.7062,   4.12215,   1.84723
    1795.4,   77.1569,   6.48218,   6.20064,        29,        30,   -999.25,   2305.29,   1016.32,      2763,   -999.25,   -999.25,   -999.25,   -999.25,  0.546447,    65.109,   3.46071,   1.74579
    1795.6,   42.6683,-0.0489936,   6.47266, 0.0232372,   -999.25,   -999.25,   1810.76,   881.315,   -999.25,         0,   -999.25,   -999.25,   -999.25,  0.519393,   67.5117, 0.0268862,   1204.86
    1795.7,    39.766,-0.0813283,   9.88261,         0,   -999.25,   -999.25,   1883.17,   887.076,      2765,   -999.25,   0.24983,   -999.25,   -999.25,  0.492318,   69.9164, 0.0411079,      -999
    1795.9,   34.4978,  -0.05423,   14.3037,         0,   -999.25,   -999.25,   2040.42,   904.705,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.465243,   68.6563,  0.059498,      -999
    1796.0,   33.7136,  -0.05423,   11.1726,         0,   -999.25,   -999.25,   2021.29,   922.315,      2766,   -999.25,   -999.25,   -999.25,         0,   0.43819,   67.3971, 0.0464737,      -999
    1796.2,   32.9015,  -0.05423,   11.3994,         0,   -999.25,   -999.25,   1965.63,   910.589,      2765,   -999.25,   -999.25,   -999.25,   -999.25,   0.43819,   64.9482, 0.0474174,      -999
    1796.3,   32.8436,  -0.05423,   11.7593,         0,   -999.25,   -999.25,   1923.34,    910.58,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43819,   62.4972, 0.0489143,      -999
    1796.5,   32.9981,   1.23379,   8.99419,         0,         0,   -999.25,   1910.82,   904.705,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43819,   60.5896, 0.0374125,      -999
    1796.6,   32.4117,  -0.05423,   9.79032,         0,   -999.25,   -999.25,   1912.89,   904.705,      2766,   -999.25,   -999.25,         0,   -999.25,  0.474864,   58.6836, 0.0407241,      -999
    1796.8,   28.8033,  -0.05423,   9.30268,         0,   -999.25,   -999.25,   1875.25,   910.575,   -999.25,   0.12492,   0.74949,   -999.25,   -999.25,  0.511537,   56.7775, 0.0386957,      -999
    1796.9,   27.5502,  -0.05423,   5.78083,         0,   -999.25,   -999.25,   1868.86,    898.83,      2767,   -999.25,   -999.25,   -999.25,   -999.25,   0.54824,     54.87, 0.0240461,      -999
    1797.1,   32.9649,  -0.05423,   9.90306,         0,   -999.25,   -999.25,   1879.61,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.538797,   52.9639,  0.041193,      -999
    1797.3,    33.409,  -0.05423,   8.81582,         0,   -999.25,   -999.25,   1910.68,    898.83,      2769,   -999.25,   -999.25,   -999.25,   -999.25,  0.529346,   51.0563, 0.0366705,      -999
    1797.4,   36.8583,  -0.05423,   9.71727,         0,         0,   -999.25,   1910.28,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.519904,   49.6391, 0.0404202,      -999
    1797.6,    36.822,  -0.05423,     9.697,         0,   -999.25,   -999.25,   1904.51,     904.7,      2770,   -999.25,   -999.25,         0,         0,  0.510461,   48.2219, 0.0403359,      -999
    1797.7,   36.9635,  -0.05423,   9.80235,         0,   -999.25,   -999.25,   1902.46,   898.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.50101,   46.8036, 0.0407741,      -999
    1797.9,   36.0738,  -0.05423,   11.1137,         0,   -999.25,   -999.25,   1945.14,    898.83,      2770,   -999.25,   -999.25,   -999.25,         0,   0.50101,   44.7688,  0.046229,      -999
    1798.0,    33.893,  -0.05423,   11.8855,         0,   -999.25,   -999.25,   2068.66,    910.57,   -999.25,   -999.25,   16.7386,   -999.25,   -999.25,   0.50101,   42.7357, 0.0494394,      -999
    1798.2,   33.7149,  -0.05423,   12.3248,         0,   -999.25,   -999.25,   2102.04,    922.32,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.50101,   41.2246, 0.0512665,      -999
    1798.3,   38.0913,  -0.05423,   11.0979,         0,   -999.25,   -999.25,   2028.24,   934.078,      2771,   -999.25,   -999.25,   -999.25,   -999.25,  0.486736,   39.7123,  0.046163,      -999
    1798.5,   40.1706,  -0.05423,   8.63758,         0,   -999.25,   -999.25,   1963.41,   916.469,      2771,   -999.25,   -999.25,   -999.25,   -999.25,  0.472474,   38.2012, 0.0359291,      -999
    1798.6,   48.0071,  -0.05423,   11.5369,         0,   -999.25,   -999.25,   1953.51,   904.705,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    0.4582,   36.6889, 0.0479893,      -999
    1798.8,   51.0128,  -0.05423,    9.9751,         0,   -999.25,   -999.25,   1944.45,   910.575,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.448199,   35.1778, 0.0414927,      -999
    1798.9,   51.9124,  -0.05423,   10.4086,         0,   -999.25,   -999.25,   1915.25,   904.705,      2773,   -999.25,   -999.25,   -999.25,         0,   0.43819,   38.8527, 0.0432958,      -999
    1799.1,   52.8023,  -0.05423,   10.8735,         0,         0,   -999.25,   1896.39,   898.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.428834,   37.0044, 0.0452298,      -999
    1799.2,   54.7618,  -0.05423,   9.38227,         0,   -999.25,   -999.25,   1879.78,   904.705,      2773,   -999.25,   -999.25,         0,         0,  0.419471,   35.1547, 0.0390267,      -999
    1799.4,   56.4666,  -0.05423,    10.221,         0,   -999.25,   -999.25,   1866.76,   892.965,      2773,   -999.25,   -999.25,   -999.25,   -999.25,  0.410116,   40.9791, 0.0425157,      -999
    1799.5,   59.7999,  -0.05423,   8.16916,         0,   -999.25,   -999.25,   1885.35,   892.956,      2773,   -999.25,   -999.25,   -999.25,   -999.25,   0.40076,   46.8036, 0.0339806,      -999
    1799.7,   62.7253,  -0.05423,   11.9869,         0,   -999.25,   -999.25,   1878.78,   904.696,      2774,   0.12492,   -999.25,   -999.25,         0,  0.383274,   48.9051, 0.0498611,      -999
    1799.8,    65.466,  -0.05423,   7.90562,         0,   -999.25,   -999.25,   1864.83,   892.956,      2773,   -999.25,   0.74949,   -999.25,   -999.25,  0.374894,   32.9724, 0.0328844,      -999
    1800.0,   66.9661,  -0.05423,   8.82091,         0,   -999.25,   -999.25,   1852.82,   898.826,      2775,   -999.25,   -999.25,   -999.25,   -999.25,   0.36652,   17.0525, 0.0366917,      -999
    1800.1,   66.9031,  -0.05423,   8.93779,         0,   -999.25,   -999.25,   1842.13,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,         0,  0.395968,   1.13253, 0.0371778,      -999
