MD (m),Interval__unidentified (m),Drilling_hour__unidentified (h),Drilling_time__unidentified (min),ROP (m/h),WOB (klbs),BIT_RPM (rpm),TORQUE (kLbf.ft),Si (%),Shale (%),Dolomite (%),Limestone (%),BIT_DIAMETER (in),DOC (in/rev),Mu,MSE (ksi),cluster,MSE_min (ksi)
5468.4,157.4,67.6,6.1,2.33,0.014877000000000001,289.653,6.5938042800000005,67.48061936,28.74934625,0.206521052,3.563513338,8.5,0.005278288906611244,1877.172849364791,5445.883783916568,1,1129.4354949731883
5468.6,157.6,67.7,5.9,2.33,0.013248,289.653,6.5274237,67.48061936,28.74934625,0.206521052,3.563513338,8.5,0.005278288906611244,2086.7722826086956,5391.050945720621,1,1129.4354949731883
5468.8,157.8,67.8,4.6,2.33,0.014654249999999999,289.653,6.638058000000001,67.48061936,28.74934625,0.206521052,3.563513338,8.5,0.005278288906611244,1918.496545370797,5482.431484758636,1,1129.4354949731883
5469.0,158.0,67.9,5.7,2.33,0.01510875,289.653,6.615931140000001,66.15246324,30.2907776,0.058916959,3.4978422,8.5,0.005278288906611244,1854.581897244974,5464.159607125292,1,1129.4354949731883
5469.2,158.2,68.0,5.4,2.33,0.0157995,289.796,6.638058000000001,66.15246324,30.2907776,0.058916959,3.4978422,8.5,0.005275684331966855,1779.4315009968668,5485.144672256224,1,1129.4354949731883
5469.4,158.4,68.1,4.6,2.33,0.015761249999999997,289.653,6.53479932,66.15246324,30.2907776,0.058916959,3.4978422,8.5,0.005278288906611244,1756.002672376874,5397.156892504765,1,1129.4354949731883
5469.6,158.6,68.2,6.3,2.33,0.01662975,289.653,6.608555520000001,66.15246324,30.2907776,0.058916959,3.4978422,8.5,0.005278288906611244,1683.0785982952245,5458.076855149851,1,1129.4354949731883
5469.8,158.8,68.3,5.7,2.33,0.015290999999999999,289.653,6.763443540000001,66.15246324,30.2907776,0.058916959,3.4978422,8.5,0.005278288906611244,1873.3354679223075,5585.990593423375,1,1129.4354949731883
5470.0,159.0,68.3,3.4,2.33,0.01581075,289.653,6.72656544,71.27502715,24.95373977,0.148247848,3.62298524,8.5,0.005278288906611244,1801.8742336701298,5555.536097097423,1,1129.4354949731883
5470.2,159.2,68.4,4.4,2.33,0.01583325,289.653,6.66756048,71.27502715,24.95373977,0.148247848,3.62298524,8.5,0.005278288906611244,1783.530208895836,5506.804251077849,1,1129.4354949731883
5470.4,159.4,68.5,4.3,2.33,0.01619325,289.653,6.7118142,71.27502715,24.95373977,0.148247848,3.62298524,8.5,0.005278288906611244,1755.4541058774491,5543.3553024249095,1,1129.4354949731883
5470.6,159.6,68.5,3.3,2.33,0.0163755,289.653,6.689687340000001,71.27502715,24.95373977,0.148247848,3.62298524,8.5,0.005278288906611244,1730.1940972794725,5525.081859497727,1,1129.4354949731883
5470.8,159.8,68.6,4.5,2.33,0.015578999999999999,289.653,6.763443540000001,71.27502715,24.95373977,0.148247848,3.62298524,8.5,0.005278288906611244,1838.7041941074526,5585.992249271402,1,1129.4354949731883
5471.0,160.0,68.7,2.8,2.33,0.01637325,288.653,6.7855704,68.56048204,28.20018143,0.114378214,3.124958311,8.5,0.005296574837838743,1755.234079978013,5584.923406936997,1,1129.4354949731883
5471.2,160.2,68.7,5.1,2.33,0.016859250000000003,289.653,6.453667500000001,68.56048204,28.20018143,0.114378214,3.124958311,8.5,0.005278288906611244,1621.2571733618042,5330.156739274158,1,1129.4354949731883
5471.4,160.4,68.9,7.0,2.33,0.01703925,289.653,6.4831699799999996,68.56048204,28.20018143,0.114378214,3.124958311,8.5,0.005278288906611244,1611.4636313218011,5354.523761870524,1,1129.4354949731883
5471.6,160.6,69.0,7.5,2.33,0.010881,289.653,6.143891460000001,68.56048204,28.20018143,0.114378214,3.124958311,8.5,0.005278288906611244,2391.433449131514,5074.279496732082,1,1129.4354949731883
5471.8,160.8,69.1,4.6,2.33,0.016004249999999998,289.653,6.6306823800000005,68.56048204,28.20018143,0.114378214,3.124958311,8.5,0.005278288906611244,1754.7145339519193,5476.347749623428,1,1129.4354949731883
5472.0,161.02,69.2,7.3,2.33,0.014845500000000001,289.653,6.46841874,65.37259007,30.04227717,0.198572762,4.386559992,8.5,0.005278288906611244,1845.3845165201574,5342.328155119949,1,1129.4354949731883
5472.2,161.2,69.3,4.6,2.33,0.013965749999999999,289.653,6.5200480800000005,65.37259007,30.04227717,0.198572762,4.386559992,8.5,0.005278288906611244,1977.2888158530695,5384.963575481541,1,1129.4354949731883
5472.4,161.4,69.3,2.2,2.33,0.01522125,289.653,6.68231172,65.37259007,30.04227717,0.198572762,4.386559992,8.5,0.005278288906611244,1859.345028824834,5518.983726246466,1,1129.4354949731883
5472.6,161.6,69.4,5.3,2.33,0.016290000000000002,289.653,6.549550560000001,65.37259007,30.04227717,0.198572762,4.386559992,8.5,0.005278288906611244,1702.8405745856353,5409.34292638393,1,1129.4354949731883
5472.8,161.8,69.5,6.6,2.33,0.0168975,289.653,6.65280924,65.37259007,30.04227717,0.198572762,4.386559992,8.5,0.005278288906611244,1667.5013368841544,5494.62737610809,1,1129.4354949731883
5473.0,162.0,69.6,5.0,2.33,0.01575,289.653,6.638058000000001,66.42624964,28.95001257,0.171701473,4.452036317,8.5,0.005278288906611244,1785.0240000000003,5482.437784742929,1,1129.4354949731883
5473.2,162.2,69.6,3.8,2.33,0.0151875,289.51,6.733941060000001,66.42624964,28.95001257,0.171701473,4.452036317,8.5,0.005280896054252589,1877.8746311111113,5558.878312371792,1,1129.4354949731883
5473.4,162.4,69.7,3.8,2.33,0.01584675,289.653,6.733941060000001,66.42624964,28.95001257,0.171701473,4.452036317,8.5,0.005278288906611244,1799.7520602016189,5561.627801001266,1,1129.4354949731883
5473.6,162.6,69.8,5.2,2.33,0.015138,289.653,6.5200480800000005,66.42624964,28.95001257,0.171701473,4.452036317,8.5,0.005278288906611244,1824.1723662306779,5384.970315300467,1,1129.4354949731883
5473.8,162.8,69.9,5.7,2.33,0.0156465,289.653,6.5274237,66.42624964,28.95001257,0.171701473,4.452036317,8.5,0.005278288906611244,1766.8845556514236,5391.064735829978,1,1129.4354949731883
5474.0,163.0,70.0,6.6,2.33,0.01569825,289.653,6.40203816,59.70105492,29.16389551,0.224811816,10.91023776,8.5,0.005278288906611244,1727.231669772108,5287.50958567693,1,1129.4354949731883
5474.2,163.2,70.1,6.3,2.33,0.0157815,289.653,6.505296840000001,59.70105492,29.16389551,0.224811816,10.91023776,8.5,0.005278288906611244,1745.8318562874251,5372.7910212402285,1,1129.4354949731883
5474.4,163.4,70.2,6.3,2.33,0.01563975,289.653,6.579053040000001,59.70105492,29.16389551,0.224811816,10.91023776,8.5,0.005278288906611244,1781.6285196374622,5433.705175480904,1,1129.4354949731883
5474.6,163.6,70.3,7.0,2.33,0.013743,289.653,6.549550560000001,59.70105492,29.16389551,0.224811816,10.91023776,8.5,0.005278288906611244,2018.4292337917489,5409.3282824779335,1,1129.4354949731883
5474.8,163.8,70.4,3.3,2.33,0.012834,289.653,6.64543362,59.70105492,29.16389551,0.224811816,10.91023776,8.5,0.005278288906611244,2193.0314726507713,5488.512516204483,1,1129.4354949731883
5475.0,164.0,70.5,4.6,2.33,0.015178499999999998,289.653,6.608555520000001,56.88193043,29.63301688,0.093149741,13.39190295,8.5,0.005278288906611244,1844.0014705010383,5458.068511228148,1,1129.4354949731883
5475.2,164.2,70.5,4.7,2.33,0.01414125,289.653,6.733941060000001,56.88193043,29.63301688,0.093149741,13.39190295,8.5,0.005278288906611244,2016.8104630071603,5561.617995276226,1,1129.4354949731883
5475.4,164.4,70.6,3.9,2.33,0.015543,289.653,6.77819478,56.88193043,29.63301688,0.093149741,13.39190295,8.5,0.005278288906611244,1846.9824667052692,5598.175036136074,1,1129.4354949731883
5475.6,164.6,70.7,4.3,2.33,0.015534000000000001,289.653,6.6306823800000005,56.88193043,29.63301688,0.093149741,13.39190295,8.5,0.005278288906611244,1807.8337891077636,5476.34504593407,1,1129.4354949731883
5475.8,164.8,70.9,10.8,2.33,0.00706275,289.653,6.143891460000001,56.88193043,29.63301688,0.093149741,13.39190295,8.5,0.005278288906611244,3684.285492194967,5074.2575438094,1,1129.4354949731883
5476.0,165.0,71.0,7.8,2.32,0.01127025,289.653,6.3430332,55.86131266,30.1851706,0.106570404,13.84694634,8.5,0.005255635306153684,2383.6748253144337,5261.332700568905,1,1129.4354949731883
5476.2,165.2,71.1,9.7,2.32,0.011389499999999999,289.653,6.21764766,55.86131266,30.1851706,0.106570404,13.84694634,8.5,0.005255635306153684,2312.0915369419204,5157.331578816928,1,1129.4354949731883
5476.4,165.4,71.3,8.1,2.32,0.01057275,289.653,6.269277000000001,55.86131266,30.1851706,0.106570404,13.84694634,8.5,0.005255635306153684,2511.3836986592896,5200.15115656105,1,1129.4354949731883
5476.6,165.6,71.4,6.5,2.32,0.00612225,289.653,5.8488666600000006,55.86131266,30.1851706,0.106570404,13.84694634,8.5,0.005255635306153684,4046.1710253583246,4851.413626154292,1,1129.4354949731883
5476.8,165.8,71.5,4.0,2.32,0.011792249999999999,289.653,6.313530720000001,55.86131266,30.1851706,0.106570404,13.84694634,8.5,0.005255635306153684,2267.5621293646254,5236.864688293092,1,1129.4354949731883
5477.0,166.0,71.5,4.5,2.32,0.01412775,289.653,6.490545600000001,51.00744004,29.54731752,0.098713673,19.34652877,8.5,0.005255635306153684,1945.7712374581945,5383.704197187883,1,1129.4354949731883
5477.2,166.2,71.6,6.4,2.32,0.01407825,289.51,6.27665262,51.00744004,29.54731752,0.098713673,19.34652877,8.5,0.005258231264320173,1888.2652261467156,5203.718790067299,1,1129.4354949731883
5477.4,166.4,71.8,8.1,2.32,0.01638,289.653,6.394662540000001,51.00744004,29.54731752,0.098713673,19.34652877,8.5,0.005255635306153684,1653.4356923076925,5304.186352560729,1,1129.4354949731883
5477.6,166.6,71.9,4.6,2.32,0.01472625,289.51,6.505296840000001,51.00744004,29.54731752,0.098713673,19.34652877,8.5,0.005258231264320173,1870.934245989305,5393.279241077086,1,1129.4354949731883
5477.8,166.8,72.0,6.7,2.32,0.015092999999999999,289.653,6.54217494,51.00744004,29.54731752,0.098713673,19.34652877,8.5,0.005255635306153684,1835.8202504472272,5426.534020491678,1,1129.4354949731883
5478.0,167.0,72.0,2.4,2.32,0.013943249999999999,284.51,6.33565758,59.0966866,30.81725397,0.12066521,9.965394228,8.5,0.005350639813480486,1924.470498628369,5161.92129675101,1,1129.4354949731883
5478.2,167.2,72.1,7.5,2.32,0.01554525,284.51,6.365160060000001,59.0966866,30.81725397,0.12066521,9.965394228,8.5,0.005350639813480486,1734.1840729483285,5185.967020236499,1,1129.4354949731883
5478.4,167.4,72.2,6.7,2.32,0.01536525,284.51,6.3430332,59.0966866,30.81725397,0.12066521,9.965394228,8.5,0.005350639813480486,1748.4005271635672,5167.938600708357,1,1129.4354949731883
5478.6,167.6,72.4,7.2,2.32,0.015691499999999997,284.51,6.158642700000001,59.0966866,30.81725397,0.12066521,9.965394228,8.5,0.005350639813480486,1662.279782047606,5017.712271281003,1,1129.4354949731883
5478.8,167.8,72.5,8.5,2.31,0.016071750000000003,284.51,6.158642700000001,59.0966866,30.81725397,0.12066521,9.965394228,8.5,0.005327576710836175,1622.9510289794205,5039.435765108484,1,1129.4354949731883
5479.0,168.0,72.6,5.4,2.31,0.016668,284.51,6.394662540000001,56.43686942,30.16348399,0.067556518,13.33209007,8.5,0.005327576710836175,1624.8666090712745,5232.563729222798,1,1129.4354949731883
5479.2,168.2,72.7,6.2,2.31,0.017163,284.653,6.35040882,56.43686942,30.16348399,0.067556518,13.33209007,8.5,0.005324900317228345,1567.0832092291557,5198.967459828495,1,1129.4354949731883
5479.4,168.4,72.8,5.9,2.31,0.017034749999999998,284.51,6.438916260000001,56.43686942,30.16348399,0.067556518,13.33209007,8.5,0.005327576710836175,1600.88666754722,5268.776688340167,1,1129.4354949731883
5479.6,168.6,72.9,5.6,2.31,0.0173115,284.653,6.4167894,56.43686942,30.16348399,0.067556518,13.33209007,8.5,0.005324900317228345,1569.8807382375878,5253.311889739787,1,1129.4354949731883
5479.8,168.8,73.0,5.7,2.31,0.015876,284.653,6.35778444,56.43686942,30.16348399,0.067556518,13.33209007,8.5,0.005324900317228345,1696.087619047619,5204.99823538147,1,1129.4354949731883
5480.0,169.0,73.1,4.6,2.31,0.017203499999999997,284.653,6.5200480800000005,58.16309709,22.71131056,0.114142456,19.01144989,8.5,0.005324900317228345,1605.1571645304741,5337.84572053068,1,1129.4354949731883
5480.2,169.2,73.2,5.7,2.31,0.01749375,284.653,6.608555520000001,58.16309709,22.71131056,0.114142456,19.01144989,8.5,0.005324900317228345,1599.9529157556274,5410.305490801225,1,1129.4354949731883
5480.4,169.4,73.3,6.6,2.31,0.016253999999999998,284.653,6.44629188,58.16309709,22.71131056,0.114142456,19.01144989,8.5,0.005324900317228345,1679.7060465116283,5277.45851016821,1,1129.4354949731883
5480.6,169.6,73.3,5.2,2.31,0.01745775,284.653,6.202896420000001,58.16309709,22.71131056,0.114142456,19.01144989,8.5,0.005324900317228345,1504.8382935945358,5078.205652008456,1,1129.4354949731883
5480.8,169.8,73.5,8.3,2.31,0.017343,284.51,6.40203816,58.16309709,22.71131056,0.114142456,19.01144989,8.5,0.005327576710836175,1563.4270057083547,5238.602751866345,1,1129.4354949731883
5481.0,170.0,73.6,8.8,2.31,0.0168705,284.51,6.306155100000001,59.67341076,26.83084012,0.108261444,13.38748768,8.5,0.005327576710836175,1583.14345158709,5160.143192494152,1,1129.4354949731883
